"Owner_id","Unit_id"
"3946","8899"
"3947","3623"
"3947","4141"
"3947","8335"
"3948","8867"
"3948","1859"
"3949","8053"
"3950","270"
"3950","7655"
"3950","5158"
"3951","7447"
"3953","3305"
"3953","257"
"3954","2245"
"3954","1427"
"3954","5302"
"3956","1829"
"3957","403"
"3958","5472"
"3958","2469"
"3958","4853"
"3959","5027"
"3959","5319"
"3959","3018"
"3960","6553"
"3961","7981"
"3961","6607"
"3962","6988"
"3962","6723"
"3962","317"
"3963","5458"
"3963","6077"
"3963","5674"
"3965","6991"
"3966","7545"
"3966","751"
"3966","7931"
"3967","2442"
"3967","151"
"3969","5767"
"3970","5919"
"3970","8285"
"3970","1333"
"3972","1975"
"3972","2166"
"3973","3014"
"3973","6517"
"3973","1342"
"3975","6897"
"3976","2116"
"3978","1058"
"3979","8093"
"3979","6868"
"3979","730"
"3980","1561"
"3980","5434"
"3980","5930"
"3981","1420"
"3982","7300"
"3983","5893"
"3983","7961"
"3984","4168"
"3984","6057"
"3985","1430"
"3986","46"
"3986","3183"
"3986","1796"
"3987","2857"
"3987","1573"
"3987","2849"
"3989","6141"
"3990","5971"
"3991","8782"
"3993","4944"
"3993","3139"
"3994","5698"
"3994","6390"
"3994","4309"
"3995","4503"
"3996","7498"
"3996","3356"
"4000","6821"
"4003","8204"
"4003","5946"
"4004","6260"
"4005","4166"
"4005","3436"
"4006","1685"
"4006","1544"
"4007","8633"
"4007","8468"
"4007","6931"
"4008","7055"
"4010","575"
"4011","2935"
"4011","6338"
"4012","2786"
"4012","1629"
"4014","2399"
"4014","8195"
"4014","5227"
"4015","7783"
"4016","4196"
"4016","8143"
"4017","8268"
"4018","6383"
"4019","3900"
"4022","5310"
"4026","4330"
"4026","7431"
"4027","3601"
"4028","3920"
"4028","1121"
"4029","7644"
"4030","7657"
"4031","5494"
"4031","6551"
"4031","3194"
"4033","2259"
"4035","6624"
"4036","5343"
"4037","3280"
"4038","8464"
"4038","2490"
"4041","3370"
"4042","8082"
"4042","2717"
"4042","1353"
"4043","749"
"4043","6702"
"4043","5518"
"4044","1929"
"4044","3337"
"4044","1673"
"4045","7249"
"4045","5791"
"4047","8294"
"4048","2976"
"4049","4741"
"4049","6890"
"4050","574"
"4050","4757"
"4052","4022"
"4052","4610"
"4052","706"
"4054","6931"
"4054","6437"
"4055","6250"
"4055","6638"
"4055","2704"
"4056","8027"
"4056","2685"
"4058","4157"
"4058","2094"
"4059","420"
"4059","2111"
"4060","3309"
"4061","4450"
"4061","1080"
"4061","4428"
"4062","1372"
"4062","2033"
"4063","2369"
"4064","7926"
"4064","3094"
"4067","7677"
"4067","8247"
"4067","2124"
"4068","4253"
"4068","4300"
"4069","3502"
"4069","8543"
"4070","1763"
"4071","241"
"4073","870"
"4073","1605"
"4075","1458"
"4076","7603"
"4076","3794"
"4076","272"
"4077","2222"
"4077","7683"
"4078","1694"
"4079","195"
"4080","5826"
"4081","2732"
"4083","5638"
"4086","23"
"4088","7749"
"4089","6480"
"4089","5581"
"4089","1991"
"4090","3662"
"4091","5542"
"4092","8094"
"4096","8229"
"4097","8568"
"4097","1104"
"4097","6387"
"4098","7552"
"4100","6882"
"4101","8930"
"4101","2191"
"4102","1083"
"4103","4487"
"4103","4303"
"4103","8044"
"4104","3731"
"4104","3011"
"4105","8838"
"4109","1107"
"4110","2404"
"4111","3755"
"4112","1004"
"4112","7599"
"4113","673"
"4114","8169"
"4114","3411"
"4115","1295"
"4115","7688"
"4116","3899"
"4116","6111"
"4119","8274"
"4119","5643"
"4119","3957"
"4120","1750"
"4120","1625"
"4121","4940"
"4122","7619"
"4122","5262"
"4124","6127"
"4124","2768"
"4124","5441"
"4125","7297"
"4125","1469"
"4126","6177"
"4127","2574"
"4128","5647"
"4130","46"
"4131","7736"
"4131","5912"
"4132","5668"
"4132","4066"
"4133","1716"
"4135","6379"
"4136","5498"
"4137","243"
"4137","3363"
"4139","6123"
"4140","6611"
"4140","2308"
"4141","5497"
"4142","5056"
"4142","2773"
"4143","7582"
"4144","2696"
"4144","1151"
"4144","317"
"4146","3689"
"4146","5023"
"4148","1331"
"4148","3244"
"4148","8399"
"4149","6301"
"4149","4194"
"4150","804"
"4152","8479"
"4152","5573"
"4153","8347"
"4153","1078"
"4155","8144"
"4156","1539"
"4157","6415"
"4157","2205"
"4159","2868"
"4159","5173"
"4159","6282"
"4160","4836"
"4160","6735"
"4161","2165"
"4162","5430"
"4162","8605"
"4162","3068"
"4163","8980"
"4163","309"
"4164","6088"
"4164","5277"
"4164","8316"
"4165","1724"
"4165","4347"
"4166","2262"
"4167","6297"
"4167","5735"
"4167","2176"
"4169","5688"
"4170","6570"
"4172","3843"
"4172","7414"
"4172","3761"
"4176","845"
"4176","513"
"4177","4983"
"4177","6771"
"4177","1797"
"4178","4805"
"4179","3391"
"4180","5486"
"4180","92"
"4181","8163"
"4181","7534"
"4181","7401"
"4182","4683"
"4183","5850"
"4184","4493"
"4184","2757"
"4185","5446"
"4185","5742"
"4187","5580"
"4187","1489"
"4188","8770"
"4188","5510"
"4189","6741"
"4190","2943"
"4190","8120"
"4190","4160"
"4191","5601"
"4191","236"
"4191","5589"
"4192","1453"
"4193","5380"
"4195","2735"
"4195","7353"
"4195","7920"
"4196","8997"
"4196","7058"
"4197","1762"
"4197","77"
"4197","861"
"4199","6789"
"4200","4917"
"4202","7603"
"4202","3828"
"4202","6427"
"4203","8000"
"4206","6915"
"4206","3082"
"4206","1699"
"4207","2427"
"4209","2956"
"4210","8212"
"4211","5107"
"4211","7586"
"4211","867"
"4213","1644"
"4213","762"
"4213","1578"
"4214","3378"
"4214","1062"
"4214","2517"
"4215","720"
"4216","8202"
"4216","3562"
"4217","6634"
"4217","7270"
"4218","6689"
"4218","6620"
"4218","2472"
"4219","2073"
"4220","2705"
"4220","7172"
"4220","1551"
"4221","117"
"4222","3508"
"4223","6198"
"4224","7244"
"4225","7738"
"4226","7045"
"4227","1829"
"4227","3024"
"4227","471"
"4228","6256"
"4228","4939"
"4229","791"
"4231","5116"
"4231","5476"
"4232","8345"
"4232","2989"
"4232","4629"
"4235","4596"
"4236","8531"
"4237","6836"
"4237","181"
"4237","2486"
"4239","8660"
"4240","453"
"4240","3753"
"4240","4399"
"4241","5621"
"4241","3928"
"4242","4954"
"4242","6480"
"4242","1582"
"4243","5482"
"4244","5068"
"4244","2939"
"4245","2899"
"4246","5680"
"4246","7013"
"4246","3671"
"4248","8271"
"4248","1795"
"4248","8539"
"4249","6090"
"4249","1099"
"4250","8687"
"4250","7864"
"4250","7895"
"4251","623"
"4252","2142"
"4252","2718"
"4252","2053"
"4253","4648"
"4253","4404"
"4254","2057"
"4255","7352"
"4255","423"
"4256","8857"
"4257","2255"
"4258","851"
"4258","4779"
"4258","5796"
"4259","7085"
"4259","2034"
"4259","695"
"4261","3039"
"4261","3682"
"4261","6682"
"4262","2259"
"4262","7927"
"4263","8234"
"4265","1304"
"4267","6895"
"4267","4154"
"4267","4664"
"4268","2824"
"4269","4522"
"4270","5468"
"4271","3993"
"4272","3383"
"4272","1501"
"4273","5813"
"4274","862"
"4274","550"
"4274","1801"
"4275","3410"
"4276","330"
"4278","6954"
"4278","2383"
"4278","6748"
"4279","1121"
"4280","8891"
"4281","3385"
"4281","8110"
"4282","4140"
"4282","3774"
"4283","8444"
"4285","5143"
"4285","6256"
"4285","6211"
"4286","1681"
"4289","3148"
"4289","1904"
"4289","3578"
"4290","289"
"4290","5191"
"4290","1841"
"4291","5397"
"4292","8394"
"4293","2327"
"4293","74"
"4294","1439"
"4295","2770"
"4296","822"
"4296","8120"
"4296","326"
"4297","5254"
"4297","6164"
"4297","1834"
"4298","5685"
"4299","1764"
"4300","2752"
"4300","3790"
"4301","5275"
"4301","8056"
"4301","68"
"4303","4750"
"4303","4404"
"4305","2942"
"4305","5425"
"4306","8543"
"4307","2172"
"4307","8900"
"4307","6923"
"4309","5309"
"4310","5583"
"4311","8008"
"4311","8669"
"4313","6465"
"4315","309"
"4316","3444"
"4316","4526"
"4316","7683"
"4317","2839"
"4317","7647"
"4317","3540"
"4318","8076"
"4318","4454"
"4321","7046"
"4321","3762"
"4325","5682"
"4325","4312"
"4325","1856"
"4326","6804"
"4326","8715"
"4327","2027"
"4327","8979"
"4328","5923"
"4329","4197"
"4329","5549"
"4329","8000"
"4330","2836"
"4331","8100"
"4331","7710"
"4331","1083"
"4332","916"
"4334","2968"
"4334","7888"
"4336","4055"
"4336","105"
"4338","3807"
"4338","8661"
"4339","3695"
"4339","5969"
"4339","1971"
"4340","3795"
"4341","8782"
"4341","7315"
"4341","5454"
"4342","7607"
"4343","4042"
"4345","3328"
"4345","6864"
"4346","21"
"4346","5065"
"4347","199"
"4347","587"
"4348","5996"
"4349","2673"
"4350","7830"
"4350","8072"
"4352","676"
"4352","8556"
"4352","1182"
"4354","2487"
"4354","2447"
"4355","5103"
"4355","4998"
"4355","4415"
"4356","8041"
"4357","3254"
"4357","680"
"4358","5368"
"4359","2706"
"4359","353"
"4359","6500"
"4360","4255"
"4360","5393"
"4361","8119"
"4361","4010"
"4362","7684"
"4362","1573"
"4362","1418"
"4363","1541"
"4363","2692"
"4365","6188"
"4366","8953"
"4367","6287"
"4367","2193"
"4368","7259"
"4369","6861"
"4369","2748"
"4370","683"
"4370","4111"
"4371","8907"
"4373","3557"
"4373","4938"
"4374","8833"
"4376","3226"
"4377","5537"
"4378","5040"
"4379","6679"
"4381","1991"
"4383","1580"
"4383","2694"
"4384","569"
"4386","5266"
"4387","354"
"4388","7821"
"4388","5044"
"4389","2404"
"4390","890"
"4390","6309"
"4391","1476"
"4391","6142"
"4391","7228"
"4393","7388"
"4394","4490"
"4396","1878"
"4396","6509"
"4397","4886"
"4397","8747"
"4398","6503"
"4399","5415"
"4399","5901"
"4399","5259"
"4401","5360"
"4401","3051"
"4401","5295"
"4403","1661"
"4404","19"
"4406","7284"
"4406","4534"
"4406","3773"
"4407","1935"
"4409","3032"
"4410","258"
"4412","6172"
"4412","3233"
"4412","1687"
"4413","7835"
"4414","638"
"4415","4511"
"4415","3175"
"4417","2733"
"4418","2541"
"4418","8601"
"4419","433"
"4419","7918"
"4419","6727"
"4420","2759"
"4421","2713"
"4422","43"
"4423","4678"
"4423","7252"
"4423","5765"
"4424","3383"
"4425","7300"
"4426","849"
"4427","6953"
"4428","7954"
"4429","7549"
"4430","3934"
"4430","7416"
"4432","8737"
"4432","1213"
"4434","8003"
"4435","3287"
"4436","1903"
"4438","6112"
"4438","8336"
"4439","1512"
"4440","8785"
"4441","8701"
"4441","7311"
"4442","1761"
"4443","7176"
"4444","5982"
"4444","7416"
"4444","2398"
"4445","5925"
"4446","1658"
"4446","5970"
"4447","2349"
"4447","131"
"4447","3990"
"4448","3875"
"4449","4960"
"4451","2888"
"4451","1731"
"4452","8094"
"4453","3327"
"4453","8455"
"4454","1535"
"4454","65"
"4454","1941"
"4456","5809"
"4457","2554"
"4457","7351"
"4457","1334"
"4458","6179"
"4459","1608"
"4459","5833"
"4459","7972"
"4461","6282"
"4461","2655"
"4461","1088"
"4462","7965"
"4463","960"
"4463","8319"
"4464","2461"
"4465","6617"
"4465","4921"
"4466","6112"
"4466","8815"
"4466","3386"
"4467","7157"
"4467","3904"
"4467","7469"
"4471","263"
"4472","2015"
"4473","8578"
"4474","7001"
"4475","8434"
"4475","6619"
"4476","376"
"4476","397"
"4478","6668"
"4478","6914"
"4480","1192"
"4480","3729"
"4480","2881"
"4481","1152"
"4482","739"
"4483","813"
"4484","1588"
"4484","3340"
"4485","5263"
"4485","7397"
"4485","1639"
"4486","2913"
"4486","170"
"4488","7642"
"4488","359"
"4488","51"
"4490","2732"
"4490","334"
"4490","5902"
"4491","8367"
"4491","5712"
"4492","3325"
"4492","7456"
"4493","3309"
"4493","3881"
"4493","8429"
"4494","2136"
"4494","4724"
"4495","1458"
"4497","491"
"4499","2557"
"4499","3627"
"4499","5048"
"4500","7969"
"4500","7717"
