unit_id,type,area,status,price,location,floor_number,transaction_id,customer_id,portfolio_id,project_id,monthly_rent
7697,Apartment,90.99,Available,1301291.76,Jonathanburgh,1,,,312,14,37547.44
7698,Apartment,102.12,Available,237441.02,North Robertville,7,,,81,123,13295.28
7699,Studio,209.54,Reserved,2225210.4,New Marcusport,24,3572,657,142,63,32851.04
7700,Apartment,345.62,Available,476654.09,East Brandiborough,6,,,380,150,8146.74
7701,Apartment,134.44,Reserved,819007.01,Julieside,5,954,3219,295,124,33789.92
7702,Apartment,400.72,Reserved,1093926.91,Lake Ethanchester,26,,,239,34,32090.29
7703,Studio,36.91,Under Construction,131614.55,New Isaiahchester,3,,,170,137,6858.61
7704,Apartment,325.08,Available,1241168.85,Dwayneport,28,,,347,82,13191.75
7705,Studio,280.93,Sold,1384299.77,Robertsfort,29,708,7801,148,105,
7706,Apartment,71.85,Under Construction,1619011.29,Haynesshire,6,,,19,27,46494.98
7707,Villa,153.92,Sold,1734347.71,Lawrencemouth,1,6718,7166,271,108,
7708,Apartment,117.88,Under Construction,1903985.59,South Wendyfort,28,,,121,105,54882.9
7709,Apartment,218.37,Sold,649324.09,West Carlos,6,3767,809,387,176,
7710,Commercial,200.66,Available,662689.81,West Jacqueline,4,,,73,59,2071.88
7711,Villa,304.94,Under Construction,154190.27,Port Ralphbury,13,,,202,40,14202.66
7712,Commercial,334.82,Under Construction,1681026.28,Seanton,8,,,5,163,6253.08
7713,Villa,308.92,Available,2329908.48,Lake Mary,25,,,364,12,6321.14
7714,Villa,207.51,Reserved,1837113.03,West Laurafurt,11,,,152,81,40727.93
7715,Studio,129.0,Under Construction,449514.83,Port Martinbury,14,,,305,154,47486.33
7716,Commercial,431.84,Under Construction,1930579.5,Elizabethborough,5,,,238,133,57865.86
7717,Commercial,286.07,Available,2326292.21,New Tarastad,25,,,85,65,42045.27
7718,Commercial,412.19,Sold,445892.97,West Deanna,11,4772,362,194,37,
7719,Commercial,373.46,Reserved,532027.21,Rodriguezport,15,,,125,79,3590.89
7720,Villa,249.8,Sold,829716.86,East Seanshire,27,2222,2535,198,123,
7721,Commercial,53.07,Under Construction,2451745.73,Lake Matthewbury,3,,,390,19,40655.03
7722,Commercial,409.25,Reserved,2497752.34,Cruzmouth,14,,,123,5,24734.07
7723,Studio,140.72,Under Construction,500516.76,Jenniferbury,17,,,85,69,31880.85
7724,Studio,286.52,Available,1207435.7,Jasonview,11,,,349,129,24460.62
7725,Commercial,104.83,Available,1132556.08,Juliechester,6,,,259,34,6944.1
7726,Commercial,393.99,Available,164911.5,Harringtonbury,27,,,181,146,24077.47
7727,Apartment,76.56,Available,1948702.22,Port Timothyfurt,15,,,189,100,20138.74
7728,Villa,81.94,Sold,1352153.68,East Michaelfurt,4,5015,3133,199,144,
7729,Apartment,415.25,Available,2276179.93,Lake Spencer,19,,,74,46,16479.76
7730,Apartment,333.66,Under Construction,124196.27,Amandaside,7,,,220,15,9647.4
7731,Commercial,242.28,Sold,610453.26,Harveyville,19,5475,3270,351,42,
7732,Villa,366.28,Available,2331126.82,West Mary,15,,,324,35,2251.33
7733,Studio,131.66,Available,1126905.7,Port Nicolechester,26,,,111,179,34658.6
7734,Apartment,415.1,Sold,2235114.55,South Brian,8,6040,568,240,105,
7735,Studio,299.43,Sold,680600.63,Josephview,11,2249,2650,233,39,
7736,Commercial,360.06,Available,546496.84,East Paulfort,29,,,59,130,57979.99
7737,Commercial,37.42,Under Construction,1445937.73,East Anthonyview,15,,,320,44,7127.04
7738,Studio,204.15,Reserved,1605587.17,Danamouth,19,,,283,98,41996.71
7739,Commercial,361.01,Sold,1503652.87,West Adamchester,11,4095,7709,336,94,
7740,Apartment,139.3,Available,2228670.45,West Rebecca,22,,,229,19,49044.23
7741,Apartment,101.42,Available,2074952.4,South Janet,17,4071,5694,277,6,58413.38
7742,Villa,299.45,Sold,740422.8,North Gary,29,2785,6765,277,154,
7743,Commercial,286.74,Reserved,889210.92,North Olivia,5,,,50,168,41204.9
7744,Studio,261.09,Under Construction,2327252.0,New Alexandraville,28,,,51,123,37838.7
7745,Studio,123.8,Reserved,1826519.19,Michaelton,16,,,46,164,19450.94
7746,Villa,148.04,Sold,1009852.73,South Adamshire,13,3255,7262,309,169,
7747,Commercial,39.98,Reserved,2424394.62,East Brianna,13,,,329,146,32875.2
7748,Commercial,356.0,Under Construction,681737.94,Port Cassandra,3,,,396,118,45303.85
7749,Villa,270.38,Available,1089153.23,Port Lindseybury,23,,,326,121,58298.82
7750,Villa,239.95,Sold,1660773.53,West Melanieborough,18,2928,4077,43,139,
7751,Villa,41.37,Reserved,788565.26,Port Kristinstad,4,,,167,19,53544.11
7752,Commercial,349.97,Sold,1365047.39,Alexanderton,28,2336,1968,10,110,
7753,Commercial,408.57,Reserved,1241240.26,Jameschester,8,,,329,157,34857.41
7754,Commercial,193.59,Sold,1569098.09,Gloriamouth,18,5760,5398,37,133,
7755,Commercial,167.39,Reserved,994455.83,Adamsstad,1,,,235,7,58046.92
7756,Studio,81.19,Sold,307875.6,Dukeside,17,2765,1477,90,32,
7757,Commercial,52.98,Available,834109.07,Cassandrahaven,24,5469,3103,363,91,25097.3
7758,Villa,74.22,Under Construction,1395370.94,East Grant,11,,,102,129,35831.49
7759,Apartment,346.68,Sold,2441121.89,Kennethborough,5,3440,1140,395,164,
7760,Studio,292.03,Under Construction,323544.48,Brewerport,10,,,175,170,7134.41
7761,Villa,357.68,Available,1643318.61,North Scott,2,,,357,78,11391.03
7762,Villa,140.14,Under Construction,1888088.95,Martinezburgh,26,,,275,121,34837.04
7763,Apartment,277.78,Under Construction,564521.24,East Nicole,29,,,39,109,38485.36
7764,Villa,354.81,Sold,2218867.95,Barkerchester,20,5215,2664,392,148,
7765,Apartment,340.74,Sold,1462120.34,West Michaelborough,16,2854,7694,125,41,
7766,Villa,314.4,Available,1238523.08,East Andrew,7,,,346,85,15160.1
7767,Commercial,401.12,Under Construction,1354925.45,Cranefort,20,,,198,169,36470.46
7768,Apartment,445.9,Available,2463288.41,Lake Taylorland,14,,,147,99,36006.04
7769,Villa,49.09,Sold,1020561.47,Port Carrie,19,2069,7294,319,36,
7770,Apartment,423.98,Available,756351.15,Justinburgh,25,6661,5168,35,15,59957.58
7771,Commercial,69.99,Sold,1441879.74,Beverlyview,10,6186,878,254,138,
7772,Commercial,248.91,Available,675614.64,Lake Ronald,17,5628,1830,250,123,57019.21
7773,Commercial,291.96,Sold,614059.29,Robertview,3,57,1030,264,20,
7774,Studio,194.38,Available,1817012.1,Higginsville,10,,,332,11,19266.41
7775,Villa,400.04,Available,455901.05,New Natalieville,6,,,149,70,17341.3
7776,Villa,95.13,Reserved,305238.15,Port Kathy,15,,,180,165,19418.29
7777,Commercial,449.66,Reserved,281107.06,Connieton,14,,,345,16,14354.13
7778,Apartment,147.72,Available,1566867.73,South Daniel,22,,,330,107,45230.05
7779,Studio,347.05,Sold,71158.16,Alexport,30,337,7186,223,8,
7780,Commercial,305.52,Reserved,1595305.35,North Stuartborough,15,,,187,143,32023.97
7781,Studio,192.37,Sold,2003738.28,Jenniferville,28,5296,7942,280,56,
7782,Villa,177.71,Available,613530.07,Port Josephhaven,6,,,307,87,19985.52
7783,Commercial,217.45,Available,574440.6,Liuport,21,,,173,76,37239.13
7784,Apartment,401.95,Under Construction,1508877.3,Lake Aaron,2,,,287,49,27906.76
7785,Apartment,365.7,Sold,1882694.63,Garrisonmouth,29,938,98,363,34,
7786,Studio,187.33,Reserved,1530176.0,Hernandezside,0,,,194,58,44330.89
7787,Apartment,136.87,Sold,947371.0,Garciamouth,20,5021,4213,129,17,
7788,Villa,78.9,Under Construction,2469816.68,Lake Timothy,11,,,48,26,6980.9
7789,Studio,104.97,Available,1225588.28,Millerfort,29,,,143,21,52185.77
7790,Apartment,182.69,Sold,1933060.56,Mariaberg,13,3224,5769,240,36,
7791,Commercial,315.55,Under Construction,1614726.99,Kimland,15,,,94,1,51011.0
7792,Villa,40.88,Reserved,2326424.94,Port David,20,,,66,75,50095.12
7793,Studio,424.21,Available,1994290.32,Stephanietown,13,,,59,26,52958.3
7794,Apartment,119.28,Under Construction,832111.21,North Ericbury,14,,,114,60,20282.82
7795,Apartment,80.3,Reserved,1837469.18,Danielside,18,,,62,133,9897.91
7796,Commercial,56.79,Available,1949844.83,Nicholsonberg,17,,,125,49,54470.46
7797,Commercial,352.11,Available,2072112.92,Port Kevinville,25,4183,703,110,116,36546.06
7798,Commercial,403.41,Available,1266923.53,South Steven,1,,,378,50,59322.71
7799,Apartment,77.92,Under Construction,2032492.73,Petersmouth,15,,,289,34,39200.59
7800,Studio,275.97,Available,1828235.8,West John,14,,,239,61,50736.91
7801,Studio,393.1,Reserved,479683.36,South Louisside,5,,,269,162,13428.08
7802,Apartment,41.71,Available,373014.02,Wendyburgh,18,,,177,14,17305.18
7803,Studio,334.23,Reserved,1215630.4,Lake Cole,26,,,304,157,45958.41
7804,Studio,236.91,Available,1411213.76,Mckeeport,16,,,22,146,8441.86
7805,Apartment,357.27,Reserved,1907410.0,Shortburgh,20,,,237,153,19838.57
7806,Apartment,171.36,Under Construction,588219.55,North Zacharyhaven,24,,,322,92,49202.7
7807,Villa,345.01,Under Construction,1542411.96,Tuckerburgh,26,,,131,92,15851.68
7808,Studio,106.32,Sold,173158.69,Port Brandi,8,6852,1523,209,120,
7809,Villa,53.93,Reserved,508483.54,Scottview,2,,,8,136,7830.89
7810,Apartment,265.78,Sold,927320.81,New Raymondton,28,845,2626,145,55,
7811,Apartment,219.65,Under Construction,1505464.6,Davistown,5,,,13,137,40227.9
7812,Commercial,304.0,Reserved,689098.64,Port Kyleshire,25,,,59,159,48958.37
7813,Apartment,415.85,Sold,824048.95,East Diana,13,5993,1914,26,152,
7814,Commercial,42.08,Available,2252927.76,Butlerburgh,25,1108,6037,174,62,55565.83
7815,Studio,56.14,Under Construction,62143.65,Benderbury,6,,,68,44,49351.48
7816,Commercial,160.11,Available,2290726.31,Perezland,26,,,177,130,14571.13
7817,Villa,392.38,Sold,218178.46,Martinezberg,22,665,4495,122,106,
7818,Studio,143.16,Under Construction,2434165.75,Lake Stephen,29,,,64,152,15409.41
7819,Commercial,90.2,Sold,2149783.9,South Stephaniestad,22,1006,7881,152,164,
7820,Apartment,83.89,Available,288767.47,New Victor,20,,,163,155,20758.66
7821,Apartment,298.66,Reserved,1791328.62,Williamsside,29,,,371,65,53111.85
7822,Commercial,259.48,Under Construction,1013873.58,Torresburgh,24,,,108,117,22812.36
7823,Commercial,386.46,Available,1823347.51,Damonton,0,,,3,124,54514.88
7824,Apartment,435.07,Available,785124.55,Loganchester,18,,,373,128,32721.1
7825,Villa,297.21,Reserved,451429.92,Martinchester,23,4783,2676,7,65,5094.13
7826,Commercial,395.12,Under Construction,1362032.6,Natashafort,6,,,295,64,35104.9
7827,Commercial,265.29,Available,1899653.73,East David,21,6854,1816,14,160,10439.11
7828,Villa,289.83,Under Construction,1200224.8,Jeremiahfurt,30,,,18,103,54023.57
7829,Apartment,250.64,Under Construction,2360190.69,South Lisamouth,21,,,152,119,22488.67
7830,Studio,436.26,Under Construction,2194136.97,East Colton,24,,,97,28,35887.27
7831,Studio,181.79,Reserved,971012.23,Bradfordside,15,,,127,143,46819.62
7832,Apartment,275.96,Reserved,1033889.58,West Kaylee,17,,,54,33,38891.19
7833,Apartment,339.29,Under Construction,106106.26,East Alexandraport,16,,,343,1,7212.04
7834,Apartment,74.21,Available,618237.82,West Susanview,14,,,227,77,26765.45
7835,Apartment,368.51,Available,910192.64,Annachester,2,,,232,174,3013.71
7836,Commercial,235.6,Available,2491740.06,Rodriguezland,27,,,234,99,22243.22
7837,Villa,433.92,Under Construction,298295.57,East Joseph,9,,,394,33,12039.78
7838,Apartment,335.51,Reserved,1277970.5,South Savannah,7,,,187,147,46377.06
7839,Studio,393.38,Reserved,665157.95,Abigailport,30,435,5791,46,83,41604.09
7840,Villa,287.15,Sold,2160760.82,Shannonstad,18,1852,3233,82,106,
7841,Commercial,213.49,Reserved,177082.56,West Lindsey,28,6919,6871,75,20,35302.8
7842,Studio,432.93,Sold,85846.39,Port Richardbury,28,2142,5105,30,73,
7843,Commercial,134.71,Under Construction,824366.09,West Brianburgh,29,,,149,101,46418.66
7844,Apartment,169.16,Available,635755.46,Port Meaganmouth,20,,,165,152,39616.36
7845,Villa,54.26,Available,467962.31,Lake Isaacberg,28,,,252,106,25665.75
7846,Commercial,182.57,Available,900556.26,Brendamouth,22,,,17,84,8296.19
7847,Commercial,184.75,Under Construction,2005082.29,West Michael,11,,,176,178,26002.96
7848,Studio,278.26,Available,450769.55,Anthonyfort,8,,,286,56,6043.26
7849,Commercial,400.18,Reserved,861862.86,Port Anna,29,,,311,174,22319.56
7850,Commercial,399.24,Available,1784039.8,South Donald,24,6193,3000,212,65,45863.24
7851,Apartment,318.03,Sold,309191.0,North Andrew,24,5054,7939,327,177,
7852,Villa,432.57,Sold,2277383.9,Port Joann,6,108,3584,377,100,
7853,Apartment,133.03,Available,2019785.77,Alanville,10,,,348,36,25744.99
7854,Commercial,318.76,Under Construction,455727.35,Whitefurt,25,,,153,79,33236.15
7855,Villa,87.55,Reserved,1363609.56,Huangborough,5,,,6,50,16128.45
7856,Studio,222.77,Sold,1686524.95,Jennifershire,7,4416,558,268,172,
7857,Studio,398.99,Reserved,454958.06,Richardborough,15,,,229,20,53809.61
7858,Apartment,196.87,Reserved,2117301.59,South Monique,8,,,270,8,31727.78
7859,Studio,392.82,Available,1673918.97,Lake Karlfort,17,,,257,68,31505.54
7860,Apartment,164.7,Sold,2423827.26,East Erin,4,2170,3058,160,104,
7861,Commercial,367.37,Available,983908.6,Kristinfort,1,6652,3706,300,137,11669.97
7862,Apartment,358.51,Sold,2475363.51,New Kenneth,16,1080,1051,291,44,
7863,Apartment,150.77,Available,2293864.53,Lake Nataliechester,24,,,282,138,9271.5
7864,Studio,430.17,Sold,1876080.34,Madisontown,24,2954,1530,391,139,
7865,Apartment,178.84,Available,796347.96,Port Theresabury,21,,,347,58,39319.25
7866,Apartment,281.31,Available,2301394.92,North Heiditon,22,,,119,44,46442.1
7867,Studio,259.25,Reserved,2322536.31,New Roberthaven,30,,,85,130,36378.38
7868,Studio,387.62,Under Construction,2110309.5,South Denise,20,,,350,68,55313.3
7869,Commercial,63.05,Available,1480358.19,Troyview,24,4994,7231,208,170,29166.77
7870,Commercial,238.58,Under Construction,1176780.98,Port Jerryport,20,,,46,76,50573.07
7871,Studio,167.15,Sold,1183740.15,South Tammie,15,4346,3328,314,62,
7872,Commercial,118.28,Sold,666705.71,East Eric,11,433,5792,48,37,
7873,Commercial,309.07,Sold,336493.05,Port Brooke,25,5283,142,387,156,
7874,Studio,112.95,Available,1343684.67,Singletonberg,1,6728,399,302,36,4538.84
7875,Studio,87.67,Reserved,2165214.7,Lake Christopherview,5,503,5320,71,139,51076.51
7876,Villa,179.33,Available,902578.72,East Dianaside,25,,,154,118,56317.9
7877,Commercial,45.72,Available,1471724.01,Danieltown,7,1371,7871,363,99,36648.65
7878,Commercial,361.97,Under Construction,2381788.76,Port Natalie,0,,,300,142,22638.0
7879,Studio,216.7,Reserved,1694681.28,Simmonsside,1,,,277,51,58101.75
7880,Studio,404.68,Under Construction,1684279.86,East Michele,26,,,242,47,51689.97
7881,Commercial,70.36,Reserved,973961.01,West Juanmouth,18,,,187,52,2759.36
7882,Villa,108.65,Reserved,1594706.8,North Staceyshire,5,,,85,136,53362.57
7883,Commercial,297.6,Under Construction,1677138.36,East Shannonbury,16,,,99,47,8021.65
7884,Commercial,310.92,Under Construction,1163149.46,East Edwardside,1,,,114,104,39783.53
7885,Apartment,170.36,Under Construction,1474640.56,South Preston,6,,,187,45,26596.02
7886,Studio,266.83,Under Construction,410369.32,New Johnland,19,,,16,124,24957.84
7887,Studio,190.33,Under Construction,1854166.58,Port Matthew,10,,,290,15,42971.75
7888,Villa,412.18,Sold,1598536.2,Port Thomas,18,2898,1152,363,131,
7889,Commercial,165.54,Sold,1968900.42,West Shelly,0,4930,5443,152,122,
7890,Villa,241.25,Under Construction,524058.37,New Rhondaside,23,,,145,1,45349.87
7891,Studio,90.0,Sold,486475.66,Port Gabrielfort,2,5612,2798,298,29,
7892,Studio,349.88,Reserved,1936854.5,Robertport,30,,,275,159,47865.31
7893,Apartment,156.73,Sold,2173139.27,Lake Andrea,20,3708,1019,276,44,
7894,Apartment,334.91,Under Construction,2093220.15,West Robertbury,27,,,209,144,43099.12
7895,Commercial,275.53,Sold,318017.19,East Madelinemouth,24,6560,7090,110,101,
7896,Apartment,330.04,Available,1741628.9,Marshview,7,,,362,28,20124.49
7897,Apartment,340.37,Sold,1398613.66,Spencerborough,23,3739,209,209,153,
7898,Studio,267.15,Available,950631.46,Stacyfort,12,,,352,7,8773.53
7899,Commercial,125.03,Reserved,1933637.55,South Jessica,18,,,274,121,17743.61
7900,Villa,35.94,Sold,2492692.68,Randallfurt,13,5452,1710,289,16,
7901,Apartment,122.43,Available,1655688.71,Port Erikashire,9,,,259,159,55761.48
7902,Studio,283.88,Reserved,2007625.01,New Matthew,9,,,258,72,58629.56
7903,Studio,392.05,Sold,1416865.02,Port Lauren,26,4804,5543,391,126,
7904,Villa,185.94,Reserved,1232037.9,Robertstown,16,3578,5372,228,151,50825.92
7905,Villa,389.14,Sold,2122344.56,Ronaldshire,7,1770,3660,178,104,
7906,Apartment,282.85,Available,1218542.0,Lake Michelle,14,,,54,10,20057.61
7907,Commercial,36.39,Under Construction,1922988.91,Port Todd,8,,,192,97,18065.9
7908,Villa,171.82,Under Construction,2116529.0,West Joshualand,24,,,50,36,5030.57
7909,Commercial,419.96,Sold,53336.71,Jenniferland,19,473,7087,152,53,
7910,Villa,424.76,Reserved,1164158.3,Port Jennifer,14,,,27,65,7923.11
7911,Commercial,314.78,Under Construction,2244848.24,Michaelfurt,16,,,72,118,27408.22
7912,Commercial,321.91,Under Construction,2449438.66,Alejandratown,7,,,166,139,15960.65
7913,Villa,375.49,Reserved,773330.92,Port Lisa,6,,,355,97,26727.58
7914,Commercial,151.93,Available,1142728.78,South Justin,4,,,232,117,2295.16
7915,Villa,160.93,Under Construction,1140970.46,New Ronald,17,,,101,144,38669.93
7916,Studio,299.5,Available,1480274.77,Port Kaylafurt,12,,,72,62,18995.85
7917,Studio,428.17,Available,1010326.07,New Gregory,28,672,6894,221,153,14579.85
7918,Villa,265.12,Available,1884875.24,Port Tim,26,,,209,125,2709.55
7919,Apartment,149.68,Under Construction,2071195.74,Nicholasview,14,,,291,19,31407.22
7920,Studio,204.52,Under Construction,2330708.13,New Pamela,27,,,207,155,7193.04
7921,Apartment,290.46,Sold,888362.35,Gonzalezmouth,2,3969,465,91,83,
7922,Villa,64.39,Reserved,573674.05,Orozcochester,20,,,279,97,38420.13
7923,Studio,46.73,Sold,1501009.6,Port Victoriaview,6,3969,465,179,117,
7924,Villa,432.09,Under Construction,1997985.35,Hickmanburgh,18,,,345,163,22044.63
7925,Villa,92.36,Available,1189407.86,Lake Kimberlystad,10,,,309,37,24791.13
7926,Apartment,438.27,Under Construction,2475176.73,Port Nancyville,12,,,352,27,25813.91
7927,Villa,96.75,Under Construction,2280993.4,East Christopherville,26,,,203,107,48025.45
7928,Villa,247.18,Under Construction,945118.88,Lake Michael,7,,,313,45,27993.62
7929,Commercial,409.28,Reserved,502376.45,West Seanstad,12,,,153,150,48793.44
7930,Villa,42.55,Sold,2305401.38,Andreaborough,19,5317,7892,89,11,
7931,Commercial,242.62,Reserved,605532.17,Melissashire,19,,,388,64,2165.68
7932,Commercial,267.21,Reserved,648995.28,Jenniferborough,6,,,185,155,38613.33
7933,Apartment,151.69,Reserved,265658.87,New Melissa,10,,,114,145,31292.99
7934,Commercial,269.26,Under Construction,1158845.56,Dominguezville,24,,,170,92,28566.06
7935,Commercial,279.7,Sold,1339566.1,Adammouth,3,116,1115,38,111,
7936,Studio,90.02,Sold,532859.83,Scottshire,26,4690,7190,350,69,
7937,Apartment,93.84,Reserved,1748574.18,Lake Judith,7,,,333,1,32658.71
7938,Villa,213.39,Reserved,2005930.54,Gomezmouth,14,,,355,35,20896.09
7939,Apartment,270.76,Reserved,232298.62,Port Ernesthaven,5,,,330,143,45175.44
7940,Villa,323.5,Under Construction,2015830.09,Lake Melissahaven,5,,,248,83,53299.61
7941,Commercial,349.58,Sold,2119000.23,New Shelly,22,5800,7693,83,101,
7942,Apartment,178.45,Available,891176.54,New Bruce,25,,,167,112,56769.45
7943,Commercial,414.55,Under Construction,1393818.49,North Danielleville,12,,,154,119,23260.41
7944,Commercial,394.39,Under Construction,842357.27,South Darrylland,4,,,324,41,10910.83
7945,Studio,300.39,Sold,154423.43,Ashleyborough,12,2446,6218,218,50,
7946,Villa,192.33,Sold,2028776.35,Port Leslie,1,2501,1040,345,179,
7947,Studio,157.51,Reserved,2331722.92,Watsonstad,4,1202,4736,343,49,57437.83
7948,Studio,373.56,Sold,2469726.13,Jonesstad,21,6568,2716,,63,
7949,Apartment,255.27,Reserved,1444538.9,New Julie,4,,,368,26,50497.68
7950,Villa,239.51,Available,1046464.02,Port Kellybury,4,,,136,65,37655.71
7951,Villa,307.93,Reserved,1889694.76,Port Moniqueport,4,6865,1869,324,46,40755.64
7952,Studio,344.47,Sold,1702671.19,Adamsport,15,6563,6522,248,143,
7953,Villa,234.38,Sold,380589.73,North Gary,15,3975,5739,2,137,
7954,Villa,360.96,Under Construction,125408.92,Reedland,18,,,278,140,59565.01
7955,Studio,378.81,Available,1693730.99,Valerieland,20,,,294,102,58063.19
7956,Villa,289.18,Under Construction,188260.56,Johnsonton,2,,,42,25,34444.17
7957,Apartment,150.04,Reserved,955219.94,Bethanybury,10,1431,473,130,40,28655.94
7958,Apartment,356.46,Reserved,1282176.58,Thompsonland,0,,,38,160,29531.46
7959,Studio,160.32,Under Construction,1372686.99,Kaitlynland,27,,,219,139,16406.67
7960,Commercial,143.31,Available,1905284.0,South Adam,24,,,171,110,21867.74
7961,Apartment,56.33,Reserved,892009.35,East Aaron,9,,,359,50,39037.19
7962,Studio,372.8,Reserved,2406744.87,Sophiaside,8,,,390,119,45280.78
7963,Studio,212.97,Sold,782842.23,North Jackiehaven,1,1012,6914,191,166,
7964,Studio,88.8,Reserved,1587831.76,Mathewshaven,7,,,80,101,31573.23
7965,Apartment,316.25,Sold,630976.23,Banksland,28,6951,3816,386,157,
7966,Commercial,169.31,Sold,765633.61,Jasonborough,18,1689,601,31,62,
7967,Apartment,366.03,Under Construction,469513.05,Davisberg,25,,,234,123,37291.38
7968,Villa,56.31,Reserved,1396342.56,Lewisbury,0,,,392,179,5707.01
7969,Apartment,107.99,Sold,326911.99,Deborahbury,16,4045,1889,361,65,
7970,Villa,178.89,Reserved,892141.97,Armstrongfurt,14,5934,7186,178,178,49932.32
7971,Apartment,128.66,Sold,261647.52,Petersonville,17,3626,6190,211,5,
7972,Commercial,285.46,Sold,1734254.21,East Samantha,12,1346,248,3,55,
7973,Apartment,157.35,Sold,1526894.59,South Leonard,15,826,1075,125,140,
7974,Studio,357.06,Under Construction,901504.7,Vincentshire,29,,,173,167,32470.52
7975,Apartment,95.85,Available,107934.66,West Adam,30,,,182,82,58919.34
7976,Villa,159.39,Under Construction,733310.02,Port Ethanfurt,0,,,154,20,58448.22
7977,Apartment,337.22,Reserved,1483979.83,East Anne,24,,,15,124,42560.76
7978,Commercial,329.62,Under Construction,1920172.91,Port Jasmine,14,,,92,131,5896.98
7979,Studio,206.33,Sold,773069.28,Walterborough,1,5286,805,144,143,
7980,Apartment,64.29,Reserved,1060867.54,Morganhaven,2,,,348,38,37738.06
7981,Commercial,109.08,Under Construction,797315.52,Lake Stephenmouth,7,,,64,69,39071.91
7982,Apartment,275.42,Under Construction,2178524.38,South Latashabury,9,,,118,149,47891.4
7983,Commercial,435.73,Sold,1513123.61,Lake Robertville,15,2731,5724,336,90,
7984,Villa,324.86,Available,2158240.33,South Elaineberg,26,,,346,74,50719.56
7985,Villa,333.27,Sold,1275627.71,West Matthewborough,8,1322,876,167,68,
7986,Commercial,148.38,Available,2199178.6,Rodneyport,21,,,392,105,47046.02
7987,Studio,382.73,Reserved,394933.83,Lake Bernard,9,,,6,24,20259.15
7988,Apartment,211.33,Available,2103962.33,Parkermouth,19,,,159,73,53787.43
7989,Apartment,153.23,Reserved,1731751.46,West Michael,10,394,4618,182,155,6513.22
7990,Studio,204.97,Reserved,1242339.31,Port Paula,3,1127,2045,6,107,46406.7
7991,Studio,405.17,Under Construction,876343.93,Port Lisa,30,,,116,50,32608.86
7992,Apartment,303.69,Reserved,855283.71,Hinesfurt,24,1822,5121,9,101,59161.22
7993,Villa,398.45,Available,776186.93,New Margaret,4,,,34,25,31460.88
7994,Apartment,130.8,Sold,1310534.6,Burkefurt,9,2024,6667,380,43,
7995,Studio,318.58,Reserved,259526.68,East Jasmine,18,5893,2305,53,116,52466.8
7996,Villa,281.4,Sold,2474527.1,New Nathan,20,4768,7335,104,62,
7997,Villa,45.62,Under Construction,2087170.96,Gracestad,19,,,301,34,47933.86
7998,Villa,90.13,Reserved,871498.81,North Kaitlynfort,11,,,388,141,53318.18
7999,Villa,250.16,Sold,1033139.64,Lake Christophershire,26,799,3548,9,50,
8000,Studio,410.78,Under Construction,278694.08,Stevenside,3,,,380,15,29441.12
8001,Villa,305.74,Reserved,1540926.53,South Alicia,16,,,320,22,17328.03
8002,Commercial,268.77,Available,1785976.32,Kimtown,24,,,392,38,35923.35
8003,Commercial,319.05,Available,677392.91,West James,2,,,344,57,50305.24
8004,Villa,221.62,Sold,2468698.42,Lake Samanthaview,6,1346,248,368,21,
8005,Studio,44.66,Under Construction,981772.66,Torreschester,3,,,347,31,12467.55
8006,Commercial,265.58,Available,645852.48,Port Janet,3,,,188,78,44773.72
8007,Commercial,400.97,Available,566666.67,Lake Shawn,13,,,321,81,11319.3
8008,Apartment,398.27,Sold,935116.19,Coxfort,6,6346,4508,183,8,
8009,Commercial,215.35,Sold,591375.28,Lake Martin,18,6179,6487,244,79,
8010,Studio,211.51,Sold,616685.18,Collierport,13,1115,6839,168,49,
8011,Villa,311.36,Sold,1272247.21,Holmeschester,16,260,3541,144,56,
8012,Studio,362.05,Reserved,816183.88,Lake Frank,0,,,290,113,31324.51
8013,Studio,142.7,Sold,2339461.13,Lake Stevenshire,9,1925,2643,46,118,
8014,Apartment,251.6,Under Construction,474983.12,Laurenbury,1,,,249,18,17820.41
8015,Villa,69.4,Under Construction,118149.19,Toddberg,2,,,12,116,32503.47
8016,Apartment,174.91,Sold,2411244.97,Port Edwardborough,24,6853,6822,383,140,
8017,Commercial,106.1,Sold,1995086.0,South Richard,21,1695,6730,21,68,
8018,Apartment,166.13,Sold,597666.6,Lake Tonya,29,466,3743,369,147,
8019,Commercial,437.4,Sold,2016312.67,East Jeffreychester,30,188,2550,398,156,
8020,Villa,296.71,Available,1757946.54,North Jeffreyton,19,2477,6855,157,16,59500.13
8021,Studio,281.18,Reserved,299656.1,Butlerfurt,16,,,58,132,5762.24
8022,Commercial,311.64,Under Construction,1661122.8,North Karenbury,8,,,116,27,45394.08
8023,Villa,80.14,Sold,2365010.57,Mccoyfurt,6,3724,4249,283,92,
8024,Villa,263.73,Available,1641411.03,Toddhaven,5,,,308,18,4021.44
8025,Commercial,433.8,Sold,1428350.03,Jennifertown,19,3311,5958,305,78,
8026,Villa,268.8,Reserved,2361710.52,North Jamesstad,23,,,389,116,55902.31
8027,Studio,126.42,Reserved,2331192.11,Danielstad,14,,,98,15,44724.03
8028,Villa,42.84,Reserved,637615.71,Port James,29,,,39,177,25952.85
8029,Studio,276.87,Available,1768257.84,Lake Erika,15,,,246,27,14192.2
